user_id,name,email,phone,event_user_id,event_name,event_ts
10990,,user10990@company.com,,10990,,
10991,,user10991@company.com,,10991,,
10992,User 10992,user10992@company.com,+1-625-7505,10992,view,2025-03-14 08:00:00Z
10993,User 10993,user10993@company.com,+1-945-8580,1010992,logout,2025-03-14 09:00:00Z
10994,User 10994,user10994@company.com,381-1936,10994,login,2025-03-14 10:00:00Z
10995,User 10995,user10995@company.com,+1-332-9748,1010994,view,2025-03-14 07:00:00
10996,,user10996@company.com,,10996,,
10997,User 10997,user10997@company.com,+1-594-2208,10997,logout,2025-03-14 13:00:00Z
10998,User 10998,user10998@company.com,+1-529-5604,10998,logout,2025-03-14 10:00:00
10999,User 10999,user10999@company.com,+1-376-5705,10999,login,2025-03-14 15:00:00Z
11000,User 11000,user11000@company.com,+1-335-1975,11000,logout,2025-03-14 16:00:00Z
11001,User 11001,user11001@company.com,+1-534-7578,1011000,view,2025-03-14 17:00:00Z
11002,User 11002,user11002@company.com,+1-854-5945,11002,view,2025-03-14 18:00:00Z
11003,User 11003,user11003@company.com,+1-936-4044,11003,logout,2025-03-14 19:00:00Z
11004,User 11004,user11004@company.com,+1-457-8810,11004,purchase,2025-03-14 20:00:00Z
11005,User 11005,user11005@company.com,+1-229-7960,11005,logout,2025-03-14 21:00:00Z
11006,User 11006,user11006@company.com,+1-538-9330,11006,login,2025-03-14 22:00:00Z
11007,User 11007,user11007@company.com,+1-613-2708,11007,logout,2025-03-14 19:00:00
11008,User 11008,user11008@company.com,+1-811-9213,11008,logout,2025-03-15 00:00:00Z
11009,,user11009@company.com,,11009,,
11010,User 11010,user11010@company.com,336-3361,11010,view,2025-03-15 02:00:00Z
11011,User 11011,user11011@company.com,+1-993-2338,11011,purchase,2025-03-15 03:00:00Z
11012,User 11012,user11012@company.com,+1-627-1432,11012,view,2025-03-15 04:00:00Z
11013,User 11013,user11013@company.com,+1-537-8255,11013,login,2025-03-15 05:00:00Z
11014,User 11014,user11014@company.com,247-9016,11014,logout,2025-03-15 06:00:00Z
11015,User 11015,user11015@company.com,954-4674,11015,purchase,2025-03-15 03:00:00
11016,User 11016,user11016@company.com,933-8987,11016,login,2025-03-15 08:00:00Z
11017,User 11017,user11017@company.com,+1-888-6721,11017,logout,2025-03-15 05:00:00
11018,User 11018,user11018@company.com,+1-647-7020,11018,view,2025-03-15 06:00:00
11019,User 11019,user11019@company.com,+1-366-4860,1011018,login,2025-03-15 11:00:00Z
11020,,user11020@company.com,,11020,,
11021,User 11021,user11021@company.com,+1-896-3045,11021,logout,2025-03-15 13:00:00Z
11022,User 11022,user11022@company.com,+1-276-6627,11022,purchase,2025-03-15 14:00:00Z
11023,User 11023,user11023@company.com,+1-617-1054,11023,login,2025-03-15 11:00:00
11024,User 11024,user11024@company.com,+1-894-4267,11024,login,2025-03-15 16:00:00Z
11025,User 11025,user11025@company.com,+1-476-2532,11025,view,2025-03-15 17:00:00Z
11026,User 11026,user11026@company.com,+1-507-9188,11026,login,2025-03-15 18:00:00Z
11027,User 11027,user11027@company.com,+1-397-8754,11027,purchase,2025-03-15 19:00:00Z
11028,User 11028,user11028@company.com,+1-912-5679,11028,login,2025-03-15 20:00:00Z
11029,User 11029,user11029@company.com,+1-679-5870,11029,logout,2025-03-15 21:00:00Z
11030,User 11030,user11030@company.com,+1-431-9975,11030,login,2025-03-15 22:00:00Z
11031,User 11031,user11031@company.com,+1-225-1050,11031,login,2025-03-15 19:00:00
11032,User 11032,user11032@company.com,+1-559-4922,11032,purchase,2025-03-16 00:00:00Z
11033,User 11033,user11033@company.com,+1-224-9040,11033,purchase,2025-03-16 01:00:00Z
11034,User 11034,user11034@company.com,+1-891-9092,11034,purchase,2025-03-16 02:00:00Z
11035,User 11035,user11035@company.com,+1-944-3438,11035,logout,2025-03-15 23:00:00
11036,,user11036@company.com,,11036,,
11037,User 11037,user11037@company.com,+1-625-6777,11037,logout,2025-03-16 05:00:00Z
11038,User 11038,user11038@company.com,+1-649-6362,11038,view,2025-03-16 06:00:00Z
11039,User 11039,user11039@company.com,+1-802-4988,11039,login,2025-03-16 03:00:00
11040,User 11040,user11040@company.com,+1-904-3030,11040,purchase,2025-03-16 08:00:00Z
11041,User 11041,user11041@company.com,+1-270-7447,11041,logout,2025-03-16 09:00:00Z
11042,User 11042,user11042@company.com,+1-977-5826,11042,logout,2025-03-16 06:00:00
11043,,user11043@company.com,,11043,,
11044,User 11044,user11044@company.com,+1-759-7013,11044,view,2025-03-16 08:00:00
11045,User 11045,user11045@company.com,+1-626-2602,1011044,view,2025-03-16 09:00:00
11046,User 11046,user11046@company.com,+1-886-4451,11046,view,2025-03-16 14:00:00Z
11047,User 11047,user11047@company.com,+1-516-2458,11047,purchase,2025-03-16 15:00:00Z
11048,,user11048@company.com,,11048,,
11049,User 11049,user11049@company.com,+1-225-3438,1011048,login,2025-03-16 17:00:00Z
11050,User 11050,user11050@company.com,+1-956-3552,11050,view,2025-03-16 18:00:00Z
11051,User 11051,user11051@company.com,+1-289-2398,1011050,purchase,2025-03-16 19:00:00Z
11052,User 11052,user11052@company.com,966-5315,11052,logout,2025-03-16 20:00:00Z
11053,User 11053,user11053@company.com,+1-667-2801,11053,view,2025-03-16 21:00:00Z
11054,User 11054,user11054@company.com,228-6807,11054,view,2025-03-16 22:00:00Z
11055,User 11055,user11055@company.com,+1-947-5166,11055,logout,2025-03-16 23:00:00Z
11056,User 11056,user11056@company.com,+1-736-6189,11056,login,2025-03-16 20:00:00
11057,User 11057,user11057@company.com,232-9694,11057,logout,2025-03-17 01:00:00Z
11058,User 11058,user11058@company.com,+1-684-7257,11058,view,2025-03-17 02:00:00Z
11059,User 11059,user11059@company.com,651-5995,11059,purchase,2025-03-17 03:00:00Z
11060,User 11060,user11060@company.com,+1-456-8451,1011059,logout,2025-03-17 00:00:00
11061,User 11061,user11061@company.com,760-1726,11061,login,2025-03-17 01:00:00
11062,User 11062,user11062@company.com,569-3575,11062,view,2025-03-17 06:00:00Z
11063,User 11063,user11063@company.com,+1-568-9714,11063,login,2025-03-17 07:00:00Z
11064,User 11064,user11064@company.com,587-3410,11064,logout,2025-03-17 08:00:00Z
11065,User 11065,user11065@company.com,+1-525-3796,11065,purchase,2025-03-17 09:00:00Z
11066,User 11066,user11066@company.com,+1-675-2288,11066,purchase,2025-03-17 06:00:00
11067,User 11067,user11067@company.com,+1-416-2460,11067,login,2025-03-17 11:00:00Z
11068,User 11068,user11068@company.com,473-1992,11068,view,2025-03-17 12:00:00Z
11069,User 11069,user11069@company.com,814-8863,11069,logout,2025-03-17 09:00:00
11070,User 11070,user11070@company.com,457-6551,11070,purchase,2025-03-17 14:00:00Z
11071,User 11071,user11071@company.com,+1-204-9701,11071,purchase,2025-03-17 15:00:00Z
11072,User 11072,user11072@company.com,+1-262-4521,11072,view,2025-03-17 12:00:00
11073,User 11073,user11073@company.com,+1-608-9237,11073,purchase,2025-03-17 17:00:00Z
11074,User 11074,user11074@company.com,+1-577-5108,11074,purchase,2025-03-17 18:00:00Z
11075,User 11075,user11075@company.com,406-3032,11075,purchase,2025-03-17 19:00:00Z
11076,User 11076,user11076@company.com,+1-261-7869,11076,logout,2025-03-17 20:00:00Z
11077,,user11077@company.com,,11077,,
11078,User 11078,user11078@company.com,+1-391-9606,11078,purchase,2025-03-17 22:00:00Z
11079,User 11079,user11079@company.com,+1-979-5251,11079,view,2025-03-17 23:00:00Z
11080,User 11080,user11080@company.com,+1-225-2182,11080,view,2025-03-18 00:00:00Z
11081,User 11081,user11081@company.com,+1-758-1728,11081,view,2025-03-18 01:00:00Z
11082,User 11082,user11082@company.com,629-2039,1011081,logout,2025-03-18 02:00:00Z
11083,User 11083,user11083@company.com,+1-428-6665,11083,purchase,2025-03-18 03:00:00Z
11084,User 11084,user11084@company.com,+1-541-7385,11084,logout,2025-03-18 04:00:00Z
11085,User 11085,user11085@company.com,+1-233-9064,11085,purchase,2025-03-18 05:00:00Z
11086,,user11086@company.com,,11086,,
11087,User 11087,user11087@company.com,749-5831,11087,purchase,2025-03-18 07:00:00Z
11088,User 11088,user11088@company.com,+1-996-8462,11088,login,2025-03-18 04:00:00
11089,User 11089,user11089@company.com,+1-750-3639,11089,logout,2025-03-18 05:00:00
11090,User 11090,USER11090@COMPANY.COM,+1-605-7204,11090,purchase,2025-03-18 10:00:00Z
11091,,user11091@company.com,,11091,,
11092,User 11092,user11092@company.com,+1-622-4826,11092,logout,2025-03-18 12:00:00Z
11093,User 11093,user11093@company.com,+1-227-8143,11093,purchase,2025-03-18 13:00:00Z
11094,User 11094,user11094@company.com,+1-784-1269,11094,login,2025-03-18 14:00:00Z
11095,User 11095,user11095@company.com,910-8074,11095,logout,2025-03-18 15:00:00Z
11096,User 11096,user11096@company.com,+1-753-7721,11096,purchase,2025-03-18 16:00:00Z
11097,,user11097@company.com,,11097,,
11098,User 11098,user11098@company.com,+1-695-9157,11098,logout,2025-03-18 14:00:00
11099,User 11099,user11099@company.com,+1-933-1648,11099,purchase,2025-03-18 19:00:00Z
11100,User 11100,user11100@company.com,333-5556,11100,logout,2025-03-18 20:00:00Z
11101,User 11101,user11101@company.com,+1-294-2794,11101,login,2025-03-18 21:00:00Z
11102,User 11102,user11102@company.com,+1-523-8639,1011101,purchase,2025-03-18 22:00:00Z
11103,User 11103,user11103@company.com,+1-400-9761,11103,view,2025-03-18 23:00:00Z
11104,User 11104,USER11104@COMPANY.COM,+1-290-3967,11104,purchase,2025-03-19 00:00:00Z
11105,User 11105,user11105@company.com,424-4072,11105,view,2025-03-19 01:00:00Z
11106,User 11106,user11106@company.com,+1-494-7673,11106,logout,2025-03-19 02:00:00Z
11107,User 11107,user11107@company.com,+1-586-4034,11107,purchase,2025-03-19 03:00:00Z
11108,User 11108,user11108@company.com,+1-221-1380,11108,purchase,2025-03-19 04:00:00Z
11109,User 11109,user11109@company.com,+1-997-2144,11109,view,2025-03-19 05:00:00Z
11110,User 11110,user11110@company.com,+1-814-5997,11110,logout,2025-03-19 06:00:00Z
11111,User 11111,USER11111@COMPANY.COM,325-4093,11111,view,2025-03-19 03:00:00
11112,User 11112,USER11112@COMPANY.COM,+1-894-4828,11112,login,2025-03-19 08:00:00Z
11113,User 11113,user11113@company.com,+1-704-8973,11113,view,2025-03-19 09:00:00Z
11114,User 11114,user11114@company.com,+1-893-1524,11114,logout,2025-03-19 10:00:00Z
11115,User 11115,user11115@company.com,+1-682-2822,11115,view,2025-03-19 11:00:00Z
11116,User 11116,user11116@company.com,+1-654-7717,11116,logout,2025-03-19 12:00:00Z
11117,User 11117,user11117@company.com,+1-270-7730,11117,logout,2025-03-19 13:00:00Z
11118,User 11118,user11118@company.com,+1-516-6932,11118,logout,2025-03-19 14:00:00Z
11119,User 11119,user11119@company.com,969-7048,11119,purchase,2025-03-19 15:00:00Z
11120,User 11120,user11120@company.com,+1-717-2425,11120,login,2025-03-19 16:00:00Z
11121,User 11121,user11121@company.com,+1-230-9575,11121,purchase,2025-03-19 17:00:00Z
11122,,user11122@company.com,,11122,,
11123,User 11123,user11123@company.com,+1-580-1392,11123,view,2025-03-19 19:00:00Z
11124,User 11124,user11124@company.com,+1-947-9840,11124,view,2025-03-19 20:00:00Z
11125,User 11125,user11125@company.com,+1-377-5025,11125,purchase,2025-03-19 21:00:00Z
11126,User 11126,user11126@company.com,+1-844-6329,11126,login,2025-03-19 22:00:00Z
11127,User 11127,user11127@company.com,+1-633-3977,11127,purchase,2025-03-19 23:00:00Z
11128,User 11128,user11128@company.com,+1-579-1969,11128,view,2025-03-20 00:00:00Z
11129,User 11129,user11129@company.com,+1-772-2691,11129,purchase,2025-03-19 21:00:00
11130,User 11130,user11130@company.com,384-6052,11130,logout,2025-03-20 02:00:00Z
11131,User 11131,user11131@company.com,+1-764-7119,11131,login,2025-03-20 03:00:00Z
11132,User 11132,user11132@company.com,334-7957,11132,login,2025-03-20 04:00:00Z
11133,User 11133,user11133@company.com,+1-301-4857,11133,view,2025-03-20 01:00:00
11134,User 11134,user11134@company.com,+1-228-7887,11134,purchase,2025-03-20 02:00:00
11135,User 11135,user11135@company.com,760-4524,11135,logout,2025-03-20 07:00:00Z
11136,User 11136,user11136@company.com,+1-913-2529,11136,login,2025-03-20 08:00:00Z
11137,User 11137,user11137@company.com,+1-209-4906,11137,logout,2025-03-20 05:00:00
11138,User 11138,user11138@company.com,+1-349-8568,11138,logout,2025-03-20 10:00:00Z
11139,User 11139,user11139@company.com,+1-421-3465,11139,login,2025-03-20 11:00:00Z
11140,User 11140,user11140@company.com,+1-216-1317,11140,login,2025-03-20 12:00:00Z
11141,User 11141,user11141@company.com,+1-246-7178,11141,logout,2025-03-20 09:00:00
11142,User 11142,user11142@company.com,+1-648-9863,11142,login,2025-03-20 14:00:00Z
11143,User 11143,user11143@company.com,877-9750,11143,logout,2025-03-20 15:00:00Z
11144,User 11144,user11144@company.com,599-9310,11144,login,2025-03-20 12:00:00
11145,User 11145,user11145@company.com,+1-509-1189,11145,login,2025-03-20 17:00:00Z
11146,User 11146,user11146@company.com,503-2079,1011145,login,2025-03-20 18:00:00Z
11147,User 11147,user11147@company.com,868-7393,11147,purchase,2025-03-20 15:00:00
11148,User 11148,user11148@company.com,+1-738-9598,11148,view,2025-03-20 16:00:00
11149,User 11149,user11149@company.com,+1-764-3859,11149,purchase,2025-03-20 21:00:00Z
11150,User 11150,user11150@company.com,+1-238-3053,11150,logout,2025-03-20 22:00:00Z
11151,User 11151,user11151@company.com,+1-682-5136,11151,login,2025-03-20 23:00:00Z
11152,User 11152,user11152@company.com,+1-312-9288,11152,purchase,2025-03-21 00:00:00Z
11153,User 11153,user11153@company.com,+1-672-8904,11153,logout,2025-03-20 21:00:00
11154,User 11154,user11154@company.com,+1-775-5419,11154,login,2025-03-21 02:00:00Z
11155,User 11155,user11155@company.com,+1-958-3878,11155,logout,2025-03-21 03:00:00Z
11156,User 11156,user11156@company.com,+1-764-6039,11156,purchase,2025-03-21 04:00:00Z
11157,User 11157,user11157@company.com,+1-312-5409,1011156,view,2025-03-21 05:00:00Z
11158,User 11158,user11158@company.com,+1-316-7589,11158,view,2025-03-21 06:00:00Z
11159,User 11159,user11159@company.com,941-4751,11159,login,2025-03-21 07:00:00Z
11160,User 11160,user11160@company.com,+1-835-7012,11160,login,2025-03-21 08:00:00Z
11161,User 11161,user11161@company.com,+1-750-1648,1011160,view,2025-03-21 05:00:00
11162,User 11162,user11162@company.com,741-1707,11162,logout,2025-03-21 10:00:00Z
11163,User 11163,user11163@company.com,645-7034,11163,logout,2025-03-21 11:00:00Z
11164,User 11164,user11164@company.com,+1-414-1731,11164,login,2025-03-21 12:00:00Z
11165,User 11165,user11165@company.com,862-3350,11165,view,2025-03-21 13:00:00Z
11166,User 11166,user11166@company.com,+1-917-9238,11166,view,2025-03-21 10:00:00
11167,User 11167,user11167@company.com,+1-713-7708,11167,login,2025-03-21 15:00:00Z
11168,User 11168,user11168@company.com,+1-745-7814,11168,logout,2025-03-21 16:00:00Z
11169,User 11169,user11169@company.com,+1-947-2290,11169,login,2025-03-21 17:00:00Z
11170,User 11170,user11170@company.com,+1-391-6785,11170,view,2025-03-21 18:00:00Z
11171,User 11171,user11171@company.com,+1-829-5830,11171,logout,2025-03-21 15:00:00
11172,User 11172,user11172@company.com,+1-229-1896,11172,login,2025-03-21 20:00:00Z
11173,User 11173,user11173@company.com,741-7470,11173,login,2025-03-21 21:00:00Z
11174,User 11174,user11174@company.com,+1-474-9125,11174,view,2025-03-21 18:00:00
11175,User 11175,user11175@company.com,615-2830,11175,view,2025-03-21 23:00:00Z
11176,User 11176,user11176@company.com,+1-917-5582,11176,purchase,2025-03-21 20:00:00
11177,User 11177,user11177@company.com,+1-309-9539,11177,login,2025-03-22 01:00:00Z
11178,User 11178,user11178@company.com,+1-847-2516,11178,view,2025-03-22 02:00:00Z
11179,User 11179,user11179@company.com,+1-702-6772,11179,view,2025-03-22 03:00:00Z
11180,User 11180,user11180@company.com,+1-519-9438,11180,purchase,2025-03-22 04:00:00Z
11181,,user11181@company.com,,11181,,
11182,User 11182,user11182@company.com,+1-484-9977,11182,login,2025-03-22 06:00:00Z
11183,User 11183,user11183@company.com,741-9311,11183,view,2025-03-22 07:00:00Z
11184,User 11184,user11184@company.com,+1-486-5816,11184,purchase,2025-03-22 08:00:00Z
11185,User 11185,user11185@company.com,+1-901-1962,11185,login,2025-03-22 09:00:00Z
11186,,user11186@company.com,,11186,,
11187,User 11187,user11187@company.com,+1-896-8646,11187,logout,2025-03-22 11:00:00Z
11188,User 11188,user11188@company.com,+1-539-4159,11188,logout,2025-03-22 12:00:00Z
11189,User 11189,user11189@company.com,+1-245-1684,11189,login,2025-03-22 13:00:00Z
11190,User 11190,user11190@company.com,200-8170,11190,purchase,2025-03-22 14:00:00Z
11191,User 11191,user11191@company.com,+1-808-1337,11191,purchase,2025-03-22 11:00:00
11192,User 11192,user11192@company.com,+1-770-2033,11192,purchase,2025-03-22 16:00:00Z
11193,User 11193,USER11193@COMPANY.COM,+1-353-6119,11193,purchase,2025-03-22 17:00:00Z
11194,User 11194,user11194@company.com,+1-557-6100,11194,logout,2025-03-22 18:00:00Z
11195,User 11195,user11195@company.com,+1-275-7720,11195,view,2025-03-22 19:00:00Z
11196,User 11196,user11196@company.com,+1-748-7338,11196,login,2025-03-22 20:00:00Z
11197,User 11197,user11197@company.com,716-4326,11197,logout,2025-03-22 21:00:00Z
11198,User 11198,user11198@company.com,590-2330,11198,view,2025-03-22 22:00:00Z
11199,User 11199,user11199@company.com,+1-904-7962,11199,login,2025-03-22 19:00:00
